label,pred
0,0.39466938
1,0.38496113
0,0.10503086
0,0.88798445
1,0.9186237
0,0.31255156
0,0.4770025
1,0.9932579
0,0.10503086
0,0.5522904
1,0.30636814
0,0.10503086
0,0.5289663
1,0.10503086
1,0.9789437
0,0.49268913
1,0.95584625
1,0.4496575
1,0.78225
1,0.3328229
1,0.21903728
1,0.865376
